device_id,data_status,lat,lng,speed_kmph,ist_date
150218223,A,12.846364,77.672104,0,6/1/2016 2:10:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:10:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:10:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:11:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:11:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:11:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:11:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:11:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:11:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:12:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:12:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:12:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:12:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:12:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:12:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:13:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:13:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:13:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:13:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:13:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:13:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:14:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:14:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:14:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:14:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:14:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:14:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:15:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:15:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:15:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:15:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:15:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:15:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:15:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:16:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:16:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:16:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:16:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:16:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:16:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:17:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:17:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:17:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:17:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:17:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:17:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:18:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:18:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:18:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:18:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:18:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:18:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:19:00
150218223,A,12.846364,77.672104,0,6/1/2016 2:19:00
150218223,A,12.846364,77.672104,5,6/1/2016 2:19:00
150218223,V,12.846724,77.672249,0,6/1/2016 2:19:00
150218223,V,12.846629,77.672379,5,6/1/2016 2:19:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:19:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:20:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:20:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:20:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:20:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:20:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:20:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:21:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:21:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:21:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:21:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:21:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:21:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:22:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:22:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:22:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:22:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:22:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:22:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:23:00
150218223,A,12.846629,77.672379,0,6/1/2016 2:23:00
